Name,energy,contrast,correlation,homogeneity
bois.jpg,0.034076267889745465,0.009428351513019,0.8596282636531472,0.18127722354110132
brique.jpg,0.012175614081845941,0.10699602830374583,0.869095322703815,0.06352024989166125
degrade.jpg,0.026087293185094645,0.0012460031101481689,0.9954711031963348,0.14847788073945312
gravier.jpg,0.01017277907000512,0.31964720276580433,0.5131707375951637,0.02139662182308319
laine.jpg,0.011480163778930547,0.16934459770114946,0.7292092743251504,0.034808610325486135
lignes.jpg,0.2133887332896268,1.5973821871983116,0.3091717163793346,7.490861724076177e-05
metal.jpg,0.01286811367542663,0.16343330075586182,0.5175156707134186,0.04237654421451322
motif1.jpg,0.01880433888547566,0.550986443238192,0.5208409343631173,0.05105191615867509
motif2.jpg,0.013146529915048673,0.15222108698737064,0.5705620413200201,0.04920618669808881
motif3.jpg,0.01642583156824437,0.11182088541666667,0.6248807240980929,0.06228130223511634
motif4.jpg,0.012926764780382157,0.40463317583140124,0.5359352616406934,0.04301886296060718
osier.jpg,0.00686914142199807,0.10200069227403351,0.5855993211214362,0.020699322090736855
papier.jpg,0.00943926148200508,0.06921743019839768,0.8348467284397489,0.04509581300314219
points.jpg,0.04204997816012481,0.06845650395943384,0.5006844451551179,0.11060770797127632
sable.jpg,0.02954314998278535,0.02289646347736626,0.5167610354666685,0.08617471919719794
stardust.jpg,0.017247162278461303,0.06544463926940648,0.8011771735179206,0.13073211709636423
tissu.jpg,0.05049773451255124,0.04362799823834922,0.7858996906393854,0.18627726648862972
